874	1382	203	87	77	chr1	37908589	37908790	-211047632	+	HERVH-int	LTR	ERV1	275	459	-7254	7
874	12430	136	5	12	chr1	37908849	37910894	-211045528	+	HERVH-int	LTR	ERV1	800	2830	-4883	7
874	4027	165	7	12	chr1	37910894	37911925	-211044497	+	HERVH-int	LTR	ERV1	3357	4319	-3394	7
874	6574	117	12	1	chr1	37911923	37912918	-211043504	+	HERVH-int	LTR	ERV1	5011	6016	-1697	7
874	3317	122	6	27	chr1	37912911	37912975	-211043447	+	HERVH-int	LTR	ERV1	7157	7211	-502	7
874	3317	122	6	27	chr1	37913284	37913777	-211042645	+	HERVH-int	LTR	ERV1	7212	7702	-11	7
878	18329	106	26	13	chr1	38425526	38428474	-210527948	+	HERVH-int	LTR	ERV1	1	2987	-4726	7
878	841	142	20	0	chr1	38428468	38428616	-210527806	+	HERVH-int	LTR	ERV1	3140	3290	-4423	7
878	3215	108	4	6	chr1	38428606	38429109	-210527313	+	HERVH-int	LTR	ERV1	3492	3993	-3720	7
878	4120	141	0	3	chr1	38429111	38429772	-210526650	+	HERVH-int	LTR	ERV1	4488	5146	-2567	7
878	1291	121	23	9	chr1	38429776	38429993	-210526429	+	HERVH-int	LTR	ERV1	5600	5819	-1894	7
878	2267	89	51	13	chr1	38429993	38430368	-210526054	+	HERVH-int	LTR	ERV1	7324	7713	0	7
904	941	238	41	0	chr1	41826541	41826751	-207129671	-	HERVH-int	LTR	ERV1	-5735	1978	1760	8
911	948	232	46	52	chr1	42857170	42857609	-206098813	+	HERVH-int	LTR	ERV1	17	446	-7267	8
911	3743	248	32	57	chr1	42857722	42859436	-206096986	+	HERVH-int	LTR	ERV1	590	2265	-4389	8
913	21033	97	15	14	chr1	43085923	43088908	-205867514	+	HERVH-int	LTR	ERV1	1	2987	-4726	8
913	855	162	20	0	chr1	43088902	43089050	-205867372	+	HERVH-int	LTR	ERV1	3140	3290	-4423	8
913	3789	80	0	6	chr1	43089040	43089545	-205866877	+	HERVH-int	LTR	ERV1	3492	3993	-3720	8
913	4244	124	47	0	chr1	43089547	43090178	-205866244	+	HERVH-int	LTR	ERV1	4488	5149	-2564	8
913	1414	116	23	9	chr1	43090179	43090396	-205866026	+	HERVH-int	LTR	ERV1	5600	5819	-1894	8
913	2466	88	46	13	chr1	43090394	43090773	-205865649	+	HERVH-int	LTR	ERV1	7322	7713	0	8
930	9849	155	21	31	chr1	45316348	45319557	-203636865	+	HERVH-int	LTR	ERV1	1	3587	-4126	8
930	3093	198	23	39	chr1	45319545	45320287	-203636135	+	HERVH-int	LTR	ERV1	3800	4529	-3184	8
930	1041	194	5	0	chr1	45320287	45320483	-203635939	+	HERVH-int	LTR	ERV1	6489	6685	-1028	8
930	1897	74	17	17	chr1	45322007	45322295	-203634127	-	HERVH-int	LTR	ERV1	0	7713	7426	8
952	2416	87	49	16	chr1	48209412	48209787	-200746635	-	HERVH-int	LTR	ERV1	0	7713	7326	9
952	1427	116	23	9	chr1	48209789	48210006	-200746416	-	HERVH-int	LTR	ERV1	-1894	5819	5600	9
952	4378	141	1	5	chr1	48210007	48210671	-200745751	-	HERVH-int	LTR	ERV1	-2564	5149	4488	9
952	3534	96	4	6	chr1	48210673	48211176	-200745246	-	HERVH-int	LTR	ERV1	-3720	3993	3492	9
952	826	158	20	0	chr1	48211168	48211314	-200745108	-	HERVH-int	LTR	ERV1	-4425	3288	3140	9
952	16115	105	15	30	chr1	48211308	48214409	-200742013	-	HERVH-int	LTR	ERV1	-4726	2987	1	9
992	15840	99	10	30	chr1	53424768	53427698	-195528724	+	HERVH-int	LTR	ERV1	1	2987	-4726	1
992	869	154	18	47	chr1	53427670	53427840	-195528582	+	HERVH-int	LTR	ERV1	3126	3290	-4423	1
992	3387	112	6	6	chr1	53427830	53428332	-195528090	+	HERVH-int	LTR	ERV1	3492	3993	-3720	1
992	4376	147	1	1	chr1	53428334	53428996	-195527426	+	HERVH-int	LTR	ERV1	4488	5149	-2564	1
992	2556	106	41	42	chr1	53428997	53429599	-195526823	+	HERVH-int	LTR	ERV1	7322	7713	0	1
992	8266	151	37	28	chr1	53432997	53434803	-195521619	+	HERVH-int	LTR	ERV1	12	2150	-5563	1
1003	2388	107	46	13	chr1	54898299	54898678	-194057744	-	HERVH-int	LTR	ERV1	0	7713	7322	1
1003	1282	149	23	9	chr1	54898676	54898893	-194057529	-	HERVH-int	LTR	ERV1	-1894	5819	5600	1
1003	4356	149	0	1	chr1	54898894	54899557	-194056865	-	HERVH-int	LTR	ERV1	-2564	5149	4488	1
1003	3336	122	4	6	chr1	54899559	54900062	-194056360	-	HERVH-int	LTR	ERV1	-3720	3993	3492	1
1003	897	142	20	0	chr1	54900052	54900200	-194056222	-	HERVH-int	LTR	ERV1	-4423	3290	3140	1
1003	20829	98	11	11	chr1	54900194	54903183	-194053239	-	HERVH-int	LTR	ERV1	-4726	2987	1	1
1003	23170	78	8	5	chr1	54907641	54910702	-194045720	-	HERVH-int	LTR	ERV1	-2	7711	4641	1
1003	1085	116	18	0	chr1	54910693	54910857	-194045565	-	HERVH-int	LTR	ERV1	-4392	3321	3155	1
1004	15819	102	22	13	chr1	55023170	55026144	-193930278	+	HERVH-int	LTR	ERV1	1	3290	-4423	1
1004	3298	116	4	6	chr1	55026134	55026637	-193929785	+	HERVH-int	LTR	ERV1	3492	3993	-3720	1
1004	4041	144	14	6	chr1	55026639	55027296	-193929126	+	HERVH-int	LTR	ERV1	4488	5149	-2564	1
1004	2621	101	43	24	chr1	55027297	55027886	-193928536	+	HERVH-int	LTR	ERV1	7322	7713	0	1
1070	2404	70	46	21	chr1	63573100	63573480	-185382942	-	HERVH-int	LTR	ERV1	0	7713	7324	1
1070	1312	129	14	0	chr1	63573480	63573697	-185382725	-	HERVH-int	LTR	ERV1	-1894	5819	5600	1
1070	1020	179	5	0	chr1	63573698	63573888	-185382534	-	HERVH-int	LTR	ERV1	-2564	5149	4959	1
1070	4509	156	21	15	chr1	63573891	63574886	-185381536	-	HERVH-int	LTR	ERV1	-1526	5003	3982	1
1075	2715	64	43	13	chr1	64350394	64350774	-184605648	-	HERVH-int	LTR	ERV1	0	7713	7322	1
1075	1421	116	23	14	chr1	64350772	64350990	-184605432	-	HERVH-int	LTR	ERV1	-1894	5819	5600	1
1075	4494	135	1	1	chr1	64350991	64351653	-184604769	-	HERVH-int	LTR	ERV1	-2564	5149	4488	1
1075	3455	106	2	4	chr1	64351655	64352150	-184604272	-	HERVH-int	LTR	ERV1	-3720	3993	3500	1
1075	900	144	7	0	chr1	64352153	64352299	-184604123	-	HERVH-int	LTR	ERV1	-4427	3286	3140	1
1075	20910	89	14	28	chr1	64352278	64355315	-184601107	-	HERVH-int	LTR	ERV1	-4718	2995	1	1
1085	2514	80	43	13	chr1	65643638	65644018	-183312404	-	HERVH-int	LTR	ERV1	0	7713	7322	1
1085	17043	98	17	40	chr1	65644016	65647600	-183308822	-	HERVH-int	LTR	ERV1	-1894	5819	1	1
1106	16011	87	11	19	chr1	68386439	68389684	-180566738	+	HERVH-int	LTR	ERV1	1	2995	-4718	1
1106	938	133	7	0	chr1	68389663	68389813	-180566609	+	HERVH-int	LTR	ERV1	3140	3290	-4423	1
1106	3303	118	6	2	chr1	68389803	68390303	-180566119	+	HERVH-int	LTR	ERV1	3492	3993	-3720	1
1106	4238	143	5	6	chr1	68390305	68390968	-180565454	+	HERVH-int	LTR	ERV1	4488	5149	-2564	1
1106	1355	137	18	5	chr1	68390965	68391185	-180565237	+	HERVH-int	LTR	ERV1	5597	5819	-1894	1
1106	2614	62	46	13	chr1	68391183	68391562	-180564860	+	HERVH-int	LTR	ERV1	7322	7713	0	1
1121	14481	121	6	36	chr1	70368061	70370821	-178585601	+	HERVH-int	LTR	ERV1	1	2995	-4718	1
1121	5937	181	22	20	chr1	70370801	70372366	-178584056	+	HERVH-int	LTR	ERV1	3141	5229	-1425	1
1121	1613	145	4	8	chr1	70372370	70372621	-178583801	+	HERVH-int	LTR	ERV1	4900	5149	-2564	1
1121	2407	165	9	0	chr1	70372618	70373037	-178583385	+	HERVH-int	LTR	ERV1	5594	6016	-1697	1
1121	3880	103	5	12	chr1	70373030	70373591	-178582831	+	HERVH-int	LTR	ERV1	7157	7713	0	1
1123	14821	97	12	25	chr1	70588795	70591701	-178364721	+	HERVH-int	LTR	ERV1	1	2987	-4726	1
1123	805	131	40	0	chr1	70591695	70591840	-178364582	+	HERVH-int	LTR	ERV1	3140	3290	-4423	1
1123	3189	108	6	6	chr1	70591830	70592332	-178364090	+	HERVH-int	LTR	ERV1	3492	3993	-3720	1
1123	3983	147	6	1	chr1	70592334	70592990	-178363432	+	HERVH-int	LTR	ERV1	4488	5146	-2567	1
1123	1253	135	23	9	chr1	70592994	70593211	-178363211	+	HERVH-int	LTR	ERV1	5600	5819	-1894	1
1123	2264	94	46	13	chr1	70593211	70593588	-178362834	+	HERVH-int	LTR	ERV1	7324	7713	0	1
1141	2162	106	84	14	chr1	72980896	72981260	-175975162	-	HERVH-int	LTR	ERV1	0	7713	7322	1
1141	1378	121	23	14	chr1	72981258	72981476	-175974946	-	HERVH-int	LTR	ERV1	-1894	5819	5600	1
1141	2504	173	12	4	chr1	72981477	72982035	-175974387	-	HERVH-int	LTR	ERV1	-2564	5149	4664	1
1141	880	138	20	0	chr1	72982028	72982173	-175974249	-	HERVH-int	LTR	ERV1	-4426	3287	3140	1
1141	15746	105	32	14	chr1	72982167	72985038	-175971384	-	HERVH-int	LTR	ERV1	-4726	2987	1	1
1141	2504	83	43	13	chr1	72988249	72988629	-175967793	-	HERVH-int	LTR	ERV1	0	7713	7322	1
1141	1362	132	18	14	chr1	72988627	72988849	-175967573	-	HERVH-int	LTR	ERV1	-1894	5819	5597	1
1141	4363	131	11	1	chr1	72988846	72989502	-175966920	-	HERVH-int	LTR	ERV1	-2564	5149	4488	1
1141	3219	128	2	4	chr1	72989504	72990007	-175966415	-	HERVH-int	LTR	ERV1	-3720	3993	3492	1
1141	925	140	7	0	chr1	72989997	72990147	-175966275	-	HERVH-int	LTR	ERV1	-4423	3290	3140	1
1141	19555	90	26	36	chr1	72990126	72993153	-175963269	-	HERVH-int	LTR	ERV1	-4718	2995	1	1
1156	1151	134	0	0	chr1	74921086	74921265	-174035157	+	HERVH-int	LTR	ERV1	1764	1942	-5771	1
1171	2421	91	43	13	chr1	76895220	76895600	-172060822	-	HERVH-int	LTR	ERV1	0	7713	7322	1
1171	1404	110	22	14	chr1	76895598	76895819	-172060603	-	HERVH-int	LTR	ERV1	-1894	5819	5597	1
1171	4233	151	0	1	chr1	76895816	76896479	-172059943	-	HERVH-int	LTR	ERV1	-2564	5149	4488	1
1171	3145	113	30	2	chr1	76896481	76896969	-172059453	-	HERVH-int	LTR	ERV1	-3720	3993	3492	1
1171	899	129	26	0	chr1	76896959	76897106	-172059316	-	HERVH-int	LTR	ERV1	-4423	3290	3140	1
1171	16426	94	12	18	chr1	76897085	76899974	-172056448	-	HERVH-int	LTR	ERV1	-4718	2995	1	1
1186	22205	183	18	25	chr1	78872619	78880488	-170075934	+	HERVH-int	LTR	ERV1	1	7713	0	1
1191	2354	97	51	13	chr1	79489017	79489392	-169467030	-	HERVH-int	LTR	ERV1	0	7713	7324	1
1191	1407	125	18	0	chr1	79489392	79489608	-169466814	-	HERVH-int	LTR	ERV1	-1894	5819	5600	1
1191	4291	134	18	1	chr1	79489609	79490260	-169466162	-	HERVH-int	LTR	ERV1	-2564	5149	4488	1
1191	3451	96	6	6	chr1	79490262	79490764	-169465658	-	HERVH-int	LTR	ERV1	-3720	3993	3492	1
1191	818	140	40	0	chr1	79490756	79490899	-169465523	-	HERVH-int	LTR	ERV1	-4425	3288	3140	1
1191	15806	105	10	14	chr1	79490893	79493706	-169462716	-	HERVH-int	LTR	ERV1	-4726	2987	1	1
1192	2455	89	46	13	chr1	79639165	79639542	-169316880	-	HERVH-int	LTR	ERV1	0	7713	7324	1
1192	1321	124	22	14	chr1	79639542	79639763	-169316659	-	HERVH-int	LTR	ERV1	-1894	5819	5597	1
1192	4344	144	1	1	chr1	79639760	79640422	-169316000	-	HERVH-int	LTR	ERV1	-2564	5149	4488	1
1192	3432	100	4	6	chr1	79640424	79640927	-169315495	-	HERVH-int	LTR	ERV1	-3720	3993	3492	1
1192	733	166	41	0	chr1	79640917	79641056	-169315366	-	HERVH-int	LTR	ERV1	-4423	3290	3146	1
1192	20203	99	8	20	chr1	79641056	79644080	-169312342	-	HERVH-int	LTR	ERV1	-4726	2987	1	1
1193	2561	83	43	0	chr1	79696776	79697150	-169259272	-	HERVH-int	LTR	ERV1	-1	7712	7322	1
1193	1399	114	18	14	chr1	79697148	79697370	-169259052	-	HERVH-int	LTR	ERV1	-1894	5819	5597	1
1193	4035	157	0	34	chr1	79697367	79698052	-169258370	-	HERVH-int	LTR	ERV1	-2564	5149	4488	1
1193	3475	98	4	6	chr1	79698054	79698557	-169257865	-	HERVH-int	LTR	ERV1	-3720	3993	3492	1
1193	819	162	20	0	chr1	79698547	79698695	-169257727	-	HERVH-int	LTR	ERV1	-4423	3290	3140	1
1193	19720	92	27	12	chr1	79698689	79701630	-169254792	-	HERVH-int	LTR	ERV1	-4726	2987	1	1
1204	16085	106	24	20	chr1	81245735	81248844	-167707578	+	HERVH-int	LTR	ERV1	1	2987	-4726	1
1204	967	120	7	0	chr1	81248838	81248988	-167707434	+	HERVH-int	LTR	ERV1	3140	3290	-4423	1
1204	3310	119	0	6	chr1	81248978	81249483	-167706939	+	HERVH-int	LTR	ERV1	3492	3993	-3720	1
1204	4192	152	0	19	chr1	81249485	81250157	-167706265	+	HERVH-int	LTR	ERV1	4488	5146	-2567	1
1204	1382	121	23	9	chr1	81250161	81250378	-167706044	+	HERVH-int	LTR	ERV1	5600	5819	-1894	1
1204	2525	78	44	13	chr1	81250376	81250754	-167705668	+	HERVH-int	LTR	ERV1	7322	7711	-2	1
1211	2525	75	46	13	chr1	82067954	82068333	-166888089	-	HERVH-int	LTR	ERV1	0	7713	7322	1
1211	1334	132	18	14	chr1	82068331	82068553	-166887869	-	HERVH-int	LTR	ERV1	-1894	5819	5597	1
1211	4314	151	0	1	chr1	82068550	82069213	-166887209	-	HERVH-int	LTR	ERV1	-2564	5149	4488	1
1211	3275	118	8	2	chr1	82069215	82069714	-166886708	-	HERVH-int	LTR	ERV1	-3720	3993	3492	1
1211	954	114	13	0	chr1	82069704	82069853	-166886569	-	HERVH-int	LTR	ERV1	-4423	3290	3140	1
1211	19482	86	46	13	chr1	82069833	82072729	-166883693	-	HERVH-int	LTR	ERV1	-4718	2995	1	1
1213	2582	111	5	13	chr1	82354965	82355358	-166601064	-	HERVH-int	LTR	ERV1	0	7713	7324	1
1213	1429	99	35	9	chr1	82355358	82355582	-166600840	-	HERVH-int	LTR	ERV1	-1894	5819	5590	1
1213	6182	122	12	1	chr1	82355573	82356492	-166599930	-	HERVH-int	LTR	ERV1	-2564	5149	4221	1
1213	1872	176	4	3	chr1	82356484	82356818	-166599604	-	HERVH-int	LTR	ERV1	-2695	4290	3956	1
1213	1443	168	4	4	chr1	82356808	82357053	-166599369	-	HERVH-int	LTR	ERV1	-3977	3736	3492	1
1213	805	136	73	0	chr1	82357043	82357183	-166599239	-	HERVH-int	LTR	ERV1	-4423	3290	3140	1
1213	16340	136	39	39	chr1	82357162	82360158	-166596264	-	HERVH-int	LTR	ERV1	-4718	2995	1	1
1217	19825	103	58	21	chr1	82955729	82958888	-165997534	+	HERVH-int	LTR	ERV1	6	3290	-4423	1
1217	8159	161	22	15	chr1	82958879	82960586	-165995836	+	HERVH-int	LTR	ERV1	3493	5364	-1290	1
1217	1357	146	18	0	chr1	82960587	82960806	-165995616	+	HERVH-int	LTR	ERV1	5597	5819	-1894	1
1217	2262	115	46	16	chr1	82960804	82961184	-165995238	+	HERVH-int	LTR	ERV1	7322	7713	0	1
1226	2085	142	32	14	chr1	84058413	84058777	-164897645	-	HERVH-int	LTR	ERV1	-5574	2139	1769	1
1226	1061	96	0	0	chr1	84058769	84058915	-164897507	-	HERVH-int	LTR	ERV1	-7567	146	1	1
1300	10905	143	12	35	chr1	93830747	93833028	-155123394	+	HERVH-int	LTR	ERV1	1	2558	-5155	1
1300	8189	127	3	36	chr1	93834103	93834387	-155122035	+	HERVH-int	LTR	ERV1	2559	2830	-4883	1
1300	8323	169	19	18	chr1	93834387	93836241	-155120181	+	HERVH-int	LTR	ERV1	3357	5364	-1290	1
1300	2755	94	46	12	chr1	93836259	93836680	-155119742	+	HERVH-int	LTR	ERV1	7278	7713	0	1
1306	2807	111	14	14	chr1	94566864	94567301	-154389121	-	HERVH-int	LTR	ERV1	0	7713	7277	1
1306	4926	164	42	57	chr1	94567318	94569055	-154387367	-	HERVH-int	LTR	ERV1	-2564	5149	3492	1
1306	963	127	7	7	chr1	94569045	94569196	-154387226	-	HERVH-int	LTR	ERV1	-4423	3290	3140	1
1306	14272	127	7	40	chr1	94569175	94570789	-154385633	-	HERVH-int	LTR	ERV1	-4718	2995	1434	1
1306	14272	128	11	32	chr1	94571089	94572381	-154384041	-	HERVH-int	LTR	ERV1	-6280	1433	1	1
1338	2414	89	49	13	chr1	98801498	98801874	-150154548	-	HERVH-int	LTR	ERV1	0	7713	7324	1
1338	1369	122	5	0	chr1	98801874	98802079	-150154343	-	HERVH-int	LTR	ERV1	-1894	5819	5614	1
1338	3075	124	80	2	chr1	98802127	98802738	-150153684	-	HERVH-int	LTR	ERV1	-2567	5146	4488	1
1338	5605	113	12	2	chr1	98802740	98803586	-150152836	-	HERVH-int	LTR	ERV1	-3720	3993	3140	1
1338	15070	106	35	26	chr1	98803565	98806412	-150150010	-	HERVH-int	LTR	ERV1	-4718	2995	1	1
1344	19088	93	62	37	chr1	99509965	99513169	-149443253	+	HERVH-int	LTR	ERV1	1	3290	-4423	1
1344	3105	120	4	6	chr1	99513159	99513662	-149442760	+	HERVH-int	LTR	ERV1	3492	3993	-3720	1
1344	4102	140	3	1	chr1	99513664	99514322	-149442100	+	HERVH-int	LTR	ERV1	4488	5146	-2567	1
1344	1271	134	18	9	chr1	99514326	99514544	-149441878	+	HERVH-int	LTR	ERV1	5600	5819	-1894	1
1344	2397	72	44	13	chr1	99514544	99514922	-149441500	+	HERVH-int	LTR	ERV1	7324	7713	0	1
1360	14003	84	10	3	chr1	101597627	101599558	-147356864	-	HERVH-int	LTR	ERV1	0	7713	5769	1
1360	1321	78	6	0	chr1	101599554	101599733	-147356689	-	HERVH-int	LTR	ERV1	-3046	4667	4488	1
1360	3251	134	0	6	chr1	101599737	101600240	-147356182	-	HERVH-int	LTR	ERV1	-3722	3991	3492	1
1360	891	120	60	0	chr1	101600230	101600372	-147356050	-	HERVH-int	LTR	ERV1	-4423	3290	3140	1
1360	14496	112	8	30	chr1	101600351	101603091	-147353331	-	HERVH-int	LTR	ERV1	-4718	2995	1	1
1381	34688	177	48	41	chr1	104380544	104388205	-144568217	+	HERVH-int	LTR	ERV1	1	7713	0	1
1383	2500	102	8	18	chr1	104596537	104596935	-144359487	+	HERVH-int	LTR	ERV1	7320	7713	0	1
1383	13314	137	14	28	chr1	104597072	104599378	-144357044	+	HERVH-int	LTR	ERV1	397	2985	-4728	1
1383	12265	133	10	25	chr1	104599374	104601416	-144355006	+	HERVH-int	LTR	ERV1	3140	5149	-2564	1
1383	2456	153	7	5	chr1	104601407	104601833	-144354589	+	HERVH-int	LTR	ERV1	5590	6016	-1697	1
1383	3771	106	3	16	chr1	104601826	104602390	-144354032	+	HERVH-int	LTR	ERV1	7157	7713	0	1
1412	20398	104	21	7	chr1	108473396	108476341	-140480081	+	HERVH-int	LTR	ERV1	1	2987	-4726	1
1412	827	169	20	0	chr1	108476335	108476483	-140479939	+	HERVH-int	LTR	ERV1	3140	3290	-4423	1
1412	3516	106	2	6	chr1	108476473	108476977	-140479445	+	HERVH-int	LTR	ERV1	3492	3993	-3720	1
1412	3035	186	42	38	chr1	108476979	108477638	-140478784	+	HERVH-int	LTR	ERV1	4488	5149	-2564	1
1412	1462	116	18	0	chr1	108477639	108477855	-140478567	+	HERVH-int	LTR	ERV1	5600	5819	-1894	1
1412	2366	105	46	13	chr1	108477855	108478232	-140478190	+	HERVH-int	LTR	ERV1	7324	7713	0	1
1422	464	78	0	0	chr1	109727173	109727237	-139229185	-	HERVH-int	LTR	ERV1	-7649	64	1	1
1445	3075	98	4	21	chr1	112810082	112810549	-136145873	+	HERVH-int	LTR	ERV1	1	459	-7254	1
1445	13541	120	11	33	chr1	112810609	112812851	-136143571	+	HERVH-int	LTR	ERV1	801	2992	-4721	1
1445	854	143	26	0	chr1	112812837	112812984	-136143438	+	HERVH-int	LTR	ERV1	3140	3290	-4423	1
1445	3176	124	4	6	chr1	112812974	112813477	-136142945	+	HERVH-int	LTR	ERV1	3492	3993	-3720	1
1445	3007	125	81	21	chr1	112813474	112814105	-136142317	+	HERVH-int	LTR	ERV1	4481	5149	-2564	1
1445	1274	151	5	0	chr1	112814106	112814282	-136142140	+	HERVH-int	LTR	ERV1	5600	5775	-1938	1
1445	1274	151	5	0	chr1	112814557	112814599	-136141823	+	HERVH-int	LTR	ERV1	5776	5818	-1895	1
1445	2538	88	8	15	chr1	112814599	112814992	-136141430	+	HERVH-int	LTR	ERV1	7324	7713	0	1
1445	2580	82	5	18	chr1	112820531	112820926	-136135496	-	HERVH-int	LTR	ERV1	0	7713	7324	1
1445	1354	121	23	0	chr1	112820926	112821141	-136135281	-	HERVH-int	LTR	ERV1	-1894	5819	5600	1
1445	6169	128	54	2	chr1	112821142	112822269	-136134153	-	HERVH-int	LTR	ERV1	-2564	5149	3962	1
1445	2189	134	37	3	chr1	112822263	112822629	-136133793	-	HERVH-int	LTR	ERV1	-3978	3735	3357	1
1445	13024	113	3	50	chr1	112822629	112823232	-136133190	-	HERVH-int	LTR	ERV1	-4883	2830	2251	1
1445	13024	123	9	39	chr1	112823541	112825658	-136130764	-	HERVH-int	LTR	ERV1	-5463	2250	1	1
1454	1792	137	4	0	chr1	114029671	114029933	-134926489	+	HERVH-int	LTR	ERV1	3472	3734	-3979	1
