1075	3404	61	16	7	chr1	64355317	64355761	-184600661	-	LTR7	LTR	ERV1	-2	448	1	1
1085	2668	95	56	21	chr1	65643206	65643638	-183312784	-	LTR7	LTR	ERV1	-2	448	1	1
1085	2637	97	56	21	chr1	65647602	65648034	-183308388	-	LTR7	LTR	ERV1	-2	448	1	1
1106	2625	97	56	25	chr1	68386003	68386437	-180569985	+	LTR7	LTR	ERV1	1	448	-2	1
1106	2626	93	60	21	chr1	68391562	68391992	-180564430	+	LTR7	LTR	ERV1	1	448	-2	1
1121	2739	120	55	19	chr1	70367628	70368061	-178588361	+	LTR7	LTR	ERV1	1	450	0	1
1121	2655	113	60	23	chr1	70373591	70374024	-178582398	+	LTR7	LTR	ERV1	1	450	0	1
1123	2299	73	203	0	chr1	70588436	70588793	-178367629	+	LTR7	LTR	ERV1	1	448	-2	1
1123	2608	78	109	10	chr1	70593588	70593991	-178362431	+	LTR7	LTR	ERV1	1	448	-2	1
1141	3348	65	0	7	chr1	72980445	72980896	-175975526	-	LTR7	LTR	ERV1	-2	448	1	1
1141	3399	58	2	7	chr1	72985040	72985490	-175970932	-	LTR7	LTR	ERV1	-2	448	1	1
1141	3439	69	0	2	chr1	72987800	72988249	-175968173	-	LTR7	LTR	ERV1	-2	448	1	1
1141	3319	68	9	7	chr1	72993155	72993602	-175962820	-	LTR7	LTR	ERV1	-2	448	1	1
1149	2468	90	140	3	chr1	74002375	74002763	-174953659	-	LTR7	LTR	ERV1	0	450	1	1
1171	2633	89	94	5	chr1	76894812	76895220	-172061202	-	LTR7	LTR	ERV1	-2	448	1	1
1171	2729	81	87	5	chr1	76899976	76900387	-172056035	-	LTR7	LTR	ERV1	-2	448	1	1
1191	2338	108	35	19	chr1	79488607	79489017	-169467405	-	LTR7	LTR	ERV1	-2	462	1	1
1191	2277	118	89	17	chr1	79493708	79494123	-169462299	-	LTR7	LTR	ERV1	-2	448	1	1
1192	2626	92	98	0	chr1	79638761	79639165	-169317257	-	LTR7	LTR	ERV1	-2	448	1	1
1192	2654	91	96	0	chr1	79644082	79644487	-169311935	-	LTR7	LTR	ERV1	-2	448	1	1
1204	3394	69	0	7	chr1	81245282	81245733	-167710689	+	LTR7	LTR	ERV1	1	448	-2	1
1204	3368	74	0	7	chr1	81250756	81251207	-167705215	+	LTR7	LTR	ERV1	1	448	-2	1
1211	2283	97	66	23	chr1	82067562	82067954	-166888468	-	LTR7	LTR	ERV1	-40	410	1	1
1211	930	28	0	0	chr1	82072729	82072836	-166883586	-	LTR7	LTR	ERV1	0	472	366	1
1213	2112	93	65	16	chr1	82354568	82354965	-166601457	-	LTR7	LTR	ERV1	-2	462	1	1
1213	2642	83	118	2	chr1	82360160	82360556	-166595866	-	LTR7	LTR	ERV1	-2	448	1	1
1217	2658	99	84	5	chr1	82955310	82955724	-166000698	+	LTR7	LTR	ERV1	1	450	0	1
1217	2527	93	92	7	chr1	82961184	82961594	-165994828	+	LTR7	LTR	ERV1	1	448	-2	1
1265	2596	88	114	8	chr1	89181107	89181507	-159774915	-	LTR7	LTR	ERV1	-2	448	1	1
1300	2196	121	102	17	chr1	93830336	93830747	-155125675	+	LTR7	LTR	ERV1	1	450	0	1
1300	2276	103	113	22	chr1	93836680	93837088	-155119334	+	LTR7	LTR	ERV1	1	450	0	1
1306	2006	108	38	43	chr1	94566477	94566864	-154389558	-	LTR7	LTR	ERV1	-10	440	1	1
1306	3127	87	20	9	chr1	94572383	94572826	-154383596	-	LTR7	LTR	ERV1	-2	448	1	1
1322	2414	101	138	5	chr1	96623316	96623706	-152332716	-	LTR7	LTR	ERV1	0	450	1	1
1338	3152	75	25	16	chr1	98801054	98801498	-150154924	-	LTR7	LTR	ERV1	-2	448	1	1
1338	3206	73	25	16	chr1	98806414	98806858	-150149564	-	LTR7	LTR	ERV1	-2	448	1	1
1344	3437	62	0	11	chr1	99509510	99509963	-149446459	+	LTR7	LTR	ERV1	1	448	-2	1
1344	3293	65	11	5	chr1	99514922	99515367	-149441055	+	LTR7	LTR	ERV1	1	448	-2	1
1360	2537	83	114	2	chr1	101597229	101597627	-147358795	-	LTR7	LTR	ERV1	-2	448	1	1
1360	2081	81	222	3	chr1	101603094	101603442	-147352980	-	LTR7	LTR	ERV1	-2	448	3	1
1383	1857	132	189	37	chr1	104602390	104602769	-144353653	+	LTR7	LTR	ERV1	1	450	0	1
1412	974	19	0	0	chr1	108473289	108473396	-140483026	+	LTR7	LTR	ERV1	366	472	0	1
1412	2391	83	102	6	chr1	108478232	108478596	-140477826	+	LTR7	LTR	ERV1	1	403	-47	1
1422	2035	104	187	3	chr1	109727237	109727604	-139228818	-	LTR7	LTR	ERV1	0	450	1	1
1427	3050	86	11	9	chr1	110437927	110438360	-138518062	+	LTR7	LTR	ERV1	1	434	-16	1
1445	2743	81	87	10	chr1	112809666	112810079	-136146343	+	LTR7	LTR	ERV1	1	448	-2	1
1445	1618	79	190	9	chr1	112814992	112815325	-136141097	+	LTR7	LTR	ERV1	1	447	-25	1
1445	1996	100	48	18	chr1	112820144	112820531	-136135891	-	LTR7	LTR	ERV1	-12	438	1	1
1445	2543	99	125	5	chr1	112825660	112826054	-136130368	-	LTR7	LTR	ERV1	-2	448	1	1
1454	2616	103	113	5	chr1	114032083	114032484	-134923938	+	LTR7	LTR	ERV1	1	450	0	1
1455	3539	58	0	7	chr1	114037074	114037525	-134918897	+	LTR7	LTR	ERV1	1	448	-2	1
1466	1872	171	144	10	chr1	115509140	115509547	-133446875	-	LTR7	LTR	ERV1	0	471	1	1
1466	2042	149	89	21	chr1	115515028	115515447	-133440975	-	LTR7	LTR	ERV1	0	450	1	1
1476	3015	86	13	47	chr1	116860170	116860634	-132095788	-	LTR7	LTR	ERV1	-2	448	1	2
1507	2870	108	29	18	chr1	120955898	120956341	-128000081	-	LTR7	LTR	ERV1	-2	448	1	2
1708	2902	64	87	7	chr1	147241184	147241596	-101714826	+	LTR7	LTR	ERV1	1	448	-2	2
1712	3133	64	89	0	chr1	147833884	147834292	-101122130	+	LTR7	LTR	ERV1	1	448	-2	2
1734	2834	81	85	5	chr1	150641375	150641787	-98314635	+	LTR7	LTR	ERV1	1	448	-2	2
1833	2507	98	116	2	chr1	163591308	163591705	-85364717	+	LTR7	LTR	ERV1	1	448	-2	2
1833	2613	93	114	2	chr1	163596131	163596529	-85359893	+	LTR7	LTR	ERV1	1	448	-2	2
1879	2176	117	109	22	chr1	169683069	169683479	-79272943	+	LTR7	LTR	ERV1	1	450	0	2
1879	2181	115	109	22	chr1	169688314	169688724	-79267698	+	LTR7	LTR	ERV1	1	450	0	2
1905	2249	131	69	21	chr1	173124429	173124857	-75831565	+	LTR7	LTR	ERV1	1	450	0	2
1908	3614	56	0	2	chr1	173448416	173448865	-75507557	-	LTR7	LTR	ERV1	-2	448	1	2
1944	3004	70	42	9	chr1	178253487	178253919	-70702503	-	LTR7	LTR	ERV1	-2	448	2	2
1965	2362	121	136	8	chr1	180921022	180921412	-68035010	-	LTR7	LTR	ERV1	-2	448	1	2
1976	2707	83	89	5	chr1	182445465	182445875	-66510547	-	LTR7	LTR	ERV1	-2	448	1	2
1985	2647	102	56	21	chr1	183613209	183613641	-65342781	+	LTR7	LTR	ERV1	1	448	-2	2
1989	2521	93	114	27	chr1	184047517	184047925	-64908497	+	LTR7	LTR	ERV1	1	448	-2	2
2003	3549	47	0	7	chr1	185948278	185948729	-63007693	-	LTR7	LTR	ERV1	-2	448	1	2
2003	3531	42	0	11	chr1	185953763	185954216	-63002206	-	LTR7	LTR	ERV1	-2	448	1	2
2010	1479	137	39	54	chr1	186902563	186902886	-62053536	+	LTR7	LTR	ERV1	47	412	-38	2
2017	3378	56	2	9	chr1	187765508	187765959	-61190463	-	LTR7	LTR	ERV1	-2	448	1	2
2017	971	56	0	16	chr1	187770763	187770901	-61185521	-	LTR7	LTR	ERV1	0	472	361	2
2055	2296	96	164	3	chr1	192793879	192794256	-56162166	-	LTR7	LTR	ERV1	0	450	1	2
2057	1234	75	0	6	chr1	192978516	192978690	-55977732	-	LTR7	LTR	ERV1	0	450	278	2
2057	2222	82	191	3	chr1	192980175	192980540	-55975882	-	LTR7	LTR	ERV1	0	450	1	2
2079	2843	96	4	35	chr1	195848133	195848597	-53107825	-	LTR7	LTR	ERV1	0	450	1	2
2082	2061	107	190	3	chr1	196215313	196215677	-52740745	-	LTR7	LTR	ERV1	-2	448	1	2
2095	2622	94	94	0	chr1	198034650	198035056	-50921366	+	LTR7	LTR	ERV1	1	448	-2	2
2095	2827	78	89	0	chr1	198040582	198040990	-50915432	+	LTR7	LTR	ERV1	1	448	-2	2
2133	3434	60	29	0	chr1	203005441	203005876	-45950546	-	LTR7	LTR	ERV1	-2	448	1	2
2137	2506	96	94	7	chr1	203490979	203491388	-45465034	+	LTR7	LTR	ERV1	1	448	-2	2
2169	3613	65	5	7	chr1	207633750	207634199	-41322223	-	LTR7	LTR	ERV1	-2	448	1	3
2182	3479	54	0	9	chr1	209448804	209449256	-39507166	+	LTR7	LTR	ERV1	1	448	-2	3
2183	3485	62	0	7	chr1	209453551	209454002	-39502420	+	LTR7	LTR	ERV1	1	448	-2	3
2188	2146	86	194	6	chr1	210111089	210111452	-38844970	-	LTR7	LTR	ERV1	-2	448	1	3
2188	2112	89	199	3	chr1	210115847	210116207	-38840215	-	LTR7	LTR	ERV1	-2	448	1	3
2209	2827	81	87	5	chr1	212908310	212908721	-36047701	-	LTR7	LTR	ERV1	-2	448	1	3
2209	3404	60	0	7	chr1	212910007	212910445	-36045977	+	LTR7	LTR	ERV1	1	435	-15	3
2209	3335	58	0	70	chr1	212914199	212914681	-36041741	+	LTR7	LTR	ERV1	1	448	-2	3
2228	3262	63	9	7	chr1	215410116	215410563	-33545859	-	LTR7	LTR	ERV1	-2	448	1	3
2228	3308	65	5	7	chr1	215415234	215415683	-33540739	-	LTR7	LTR	ERV1	-2	448	1	3
2233	2673	88	87	5	chr1	216008142	216008553	-32947869	+	LTR7	LTR	ERV1	1	448	-2	3
2233	2764	73	87	5	chr1	216013458	216013869	-32942553	+	LTR7	LTR	ERV1	1	448	-2	3
2234	3458	58	0	7	chr1	216145600	216146051	-32810371	+	LTR7	LTR	ERV1	1	448	-2	3
2234	3280	56	0	70	chr1	216152206	216152688	-32803734	+	LTR7	LTR	ERV1	1	448	-2	3
2252	2689	99	53	21	chr1	218593627	218594060	-30362362	+	LTR7	LTR	ERV1	1	448	-2	3
2252	2643	92	58	21	chr1	218599634	218600065	-30356357	-	LTR7	LTR	ERV1	-2	448	1	3
2278	3610	67	0	7	chr1	221973077	221973528	-26982894	-	LTR7	LTR	ERV1	-2	448	1	3
2278	3548	67	7	9	chr1	221978508	221978957	-26977465	-	LTR7	LTR	ERV1	-2	448	1	3
2286	3445	65	0	9	chr1	223024395	223024847	-25931575	-	LTR7	LTR	ERV1	-2	448	1	3
2286	3492	56	0	15	chr1	223029701	223030156	-25926266	-	LTR7	LTR	ERV1	-2	448	1	3
2294	2022	107	189	11	chr1	224010282	224010651	-24945771	+	LTR7	LTR	ERV1	1	450	0	3
2300	2079	95	55	29	chr1	224839935	224840327	-24116095	-	LTR7	LTR	ERV1	-7	443	1	3
2300	2356	88	51	12	chr1	224845683	224846082	-24110340	-	LTR7	LTR	ERV1	-2	462	1	3
2307	2618	72	105	12	chr1	225810574	225810980	-23145442	-	LTR7	LTR	ERV1	-2	448	1	3
2333	3484	56	0	13	chr1	229174257	229174711	-19781711	+	LTR7	LTR	ERV1	1	448	-2	3
2333	434	39	19	0	chr1	229174728	229174780	-19781642	+	LTR7	LTR	ERV1	420	472	0	3
2333	3495	56	2	7	chr1	229179726	229180176	-19776246	+	LTR7	LTR	ERV1	1	448	-2	3
2335	2954	53	118	8	chr1	229412417	229412815	-19543607	+	LTR7	LTR	ERV1	1	448	-2	3
2335	3479	54	16	9	chr1	229418220	229418665	-19537757	+	LTR7	LTR	ERV1	1	448	-2	3
2337	3542	52	2	15	chr1	229696941	229697395	-19259027	+	LTR7	LTR	ERV1	1	448	-2	3
2339	2575	83	109	5	chr1	230018263	230018664	-18937758	+	LTR7	LTR	ERV1	1	448	-2	3
2344	2707	95	58	21	chr1	230601215	230601646	-18354776	+	LTR7	LTR	ERV1	1	448	-2	3
2344	2658	99	106	28	chr1	230608660	230609094	-18347328	+	LTR7	LTR	ERV1	1	472	0	3
2353	2761	81	87	10	chr1	231829671	231830084	-17126338	-	LTR7	LTR	ERV1	-2	448	1	3
2353	2861	78	85	5	chr1	231835236	231835648	-17120774	-	LTR7	LTR	ERV1	-2	448	1	3
2355	3595	47	0	7	chr1	232118114	232118565	-16837857	+	LTR7	LTR	ERV1	1	448	-2	3
2355	3542	51	0	7	chr1	232123494	232123945	-16832477	+	LTR7	LTR	ERV1	1	448	-2	3
2356	2761	83	62	28	chr1	232229628	232230060	-16726362	-	LTR7	LTR	ERV1	-2	448	1	3
2356	3531	56	2	7	chr1	232234549	232234999	-16721423	-	LTR7	LTR	ERV1	-2	448	1	3
2366	2144	115	167	3	chr1	233471990	233472366	-15484056	+	LTR7	LTR	ERV1	1	450	0	3
2366	2413	134	56	21	chr1	233472808	233473242	-15483180	-	LTR7	LTR	ERV1	0	450	1	3
2367	2943	85	56	21	chr1	233683448	233683880	-15272542	-	LTR7	LTR	ERV1	-2	448	1	3
2367	2847	102	56	21	chr1	233688772	233689204	-15267218	-	LTR7	LTR	ERV1	-2	448	1	3
2397	3559	60	0	2	chr1	237541576	237542025	-11414397	-	LTR7	LTR	ERV1	-2	448	1	3
2403	3450	54	2	7	chr1	238379438	238379888	-10576534	-	LTR7	LTR	ERV1	-2	448	1	3
2408	2606	85	107	5	chr1	239030860	239031261	-9925161	+	LTR7	LTR	ERV1	1	447	-3	3
2409	2297	110	145	3	chr1	239101235	239101619	-9854803	+	LTR7	LTR	ERV1	1	448	-2	3
2409	2782	68	107	0	chr1	239106662	239107062	-9849360	+	LTR7	LTR	ERV1	1	448	-2	3
2421	396	22	0	0	chr1	240763780	240763825	-8192597	+	LTR7	LTR	ERV1	406	450	0	3
2426	2755	75	107	2	chr1	241433888	241434289	-7522133	+	LTR7	LTR	ERV1	1	448	-2	3
2427	2735	80	107	2	chr1	241439481	241439882	-7516540	+	LTR7	LTR	ERV1	1	448	-2	3
2432	3064	60	2	189	chr1	242210317	242210868	-6745554	+	LTR7	LTR	ERV1	1	448	-2	3
2449	3046	76	0	21	chr1	244350716	244351134	-4605288	+	LTR7	LTR	ERV1	40	448	-2	3
2468	2671	89	115	5	chr1	246813213	246813608	-2142814	+	LTR7	LTR	ERV1	5	448	-2	3
2479	2041	99	214	0	chr1	248335765	248336117	-620305	-	LTR7	LTR	ERV1	-2	448	1	3
2479	2804	78	87	0	chr1	248340698	248341106	-615316	-	LTR7	LTR	ERV1	-3	447	1	3
595	2617	98	107	12	chr10	1349015	1349420	-132448002	+	LTR7	LTR	ERV1	1	448	-2	3
595	1946	101	223	6	chr10	1354220	1354570	-132442852	+	LTR7	LTR	ERV1	1	448	-2	3
626	2808	81	89	5	chr10	5470767	5471177	-128326245	+	LTR7	LTR	ERV1	1	448	-2	3
626	2772	74	94	5	chr10	5476604	5477012	-128320410	+	LTR7	LTR	ERV1	1	448	-2	3
635	3782	49	0	7	chr10	6629578	6630029	-127167393	-	LTR7	LTR	ERV1	-2	448	1	3
635	3573	70	5	7	chr10	6635092	6635541	-127161881	-	LTR7	LTR	ERV1	-2	448	1	3
636	3581	51	0	7	chr10	6797082	6797533	-126999889	-	LTR7	LTR	ERV1	-2	448	1	3
636	3539	60	0	7	chr10	6802502	6802953	-126994469	-	LTR7	LTR	ERV1	-2	448	1	3
717	1813	134	171	8	chr10	17385378	17385754	-116411668	-	LTR7	LTR	ERV1	0	450	1	3
719	876	96	41	14	chr10	17618419	17618565	-116178857	+	LTR7	LTR	ERV1	1	199	-251	3
738	2479	91	114	8	chr10	20119203	20119603	-113677819	-	LTR7	LTR	ERV1	-2	448	1	4
738	2482	95	109	5	chr10	20124533	20124934	-113672488	-	LTR7	LTR	ERV1	-2	448	1	4
740	3360	70	5	7	chr10	20370845	20371294	-113426128	-	LTR7	LTR	ERV1	-2	448	1	4
750	2760	57	130	8	chr10	21751373	21751765	-112045657	-	LTR7	LTR	ERV1	-3	447	1	4
781	2729	98	85	5	chr10	25716420	25716832	-108080590	+	LTR7	LTR	ERV1	1	448	-2	4
781	2888	88	89	5	chr10	25722516	25722926	-108074496	+	LTR7	LTR	ERV1	1	448	-2	4
781	2664	66	0	6	chr10	25768955	25769304	-108028118	-	LTR7	LTR	ERV1	-2	448	102	4
781	3433	67	0	70	chr10	25774435	25774917	-108022505	-	LTR7	LTR	ERV1	-2	448	1	4
782	2820	83	85	2	chr10	25902388	25902799	-107894623	-	LTR7	LTR	ERV1	-2	448	1	4
786	2536	116	58	21	chr10	26352428	26352861	-107444561	+	LTR7	LTR	ERV1	1	450	0	4
794	3332	69	2	9	chr10	27465309	27465760	-106331662	+	LTR7	LTR	ERV1	1	448	-2	4
794	3399	60	2	9	chr10	27470486	27470937	-106326485	+	LTR7	LTR	ERV1	1	448	-2	4
802	1546	98	21	8	chr10	28473583	28473820	-105323602	-	LTR7	LTR	ERV1	0	450	211	4
928	2645	77	105	5	chr10	45045462	45045865	-88751557	-	LTR7	LTR	ERV1	-2	448	1	4
932	1062	82	6	6	chr10	45506665	45506825	-88290597	-	LTR7	LTR	ERV1	0	450	291	4
932	486	49	221	0	chr10	45506822	45506903	-88290519	-	LTR7	LTR	ERV1	-360	104	1	4
932	2602	86	121	2	chr10	45571173	45571568	-88225854	+	LTR7	LTR	ERV1	1	448	-2	4
932	2399	89	145	3	chr10	45575701	45576085	-88221337	+	LTR7	LTR	ERV1	1	448	-2	4
964	2067	99	55	12	chr10	49772757	49773150	-84024272	-	LTR7	LTR	ERV1	-7	457	1	4
970	1962	80	250	5	chr10	50503341	50503701	-83293721	+	LTR7	LTR	ERV1	1	448	-2	4
981	3466	58	0	7	chr10	52033756	52034207	-81763215	-	LTR7	LTR	ERV1	-2	448	1	4
982	3385	63	5	7	chr10	52039112	52039561	-81757861	-	LTR7	LTR	ERV1	-2	448	1	4
992	3499	56	0	13	chr10	53358812	53359266	-80438156	-	LTR7	LTR	ERV1	-2	448	1	4
993	3454	51	2	7	chr10	53492722	53493172	-80304250	-	LTR7	LTR	ERV1	-2	448	1	4
993	3432	49	2	7	chr10	53504277	53504727	-80292695	-	LTR7	LTR	ERV1	-2	448	1	4
998	3431	62	0	7	chr10	54166675	54167126	-79630296	+	LTR7	LTR	ERV1	1	448	-2	4
998	3281	54	16	9	chr10	54172056	54172501	-79624921	+	LTR7	LTR	ERV1	1	448	-2	4
1012	2444	93	138	3	chr10	55971511	55971900	-77825522	+	LTR7	LTR	ERV1	1	450	0	4
1012	1326	99	21	6	chr10	55975838	55976087	-77821335	+	LTR7	LTR	ERV1	195	450	0	4
1012	2004	102	191	6	chr10	55976392	55976757	-77820665	+	LTR7	LTR	ERV1	2	450	0	4
1028	1690	97	26	44	chr10	58094094	58094482	-75702940	-	LTR7	LTR	ERV1	-14	436	1	4
1034	3548	51	0	7	chr10	58860994	58861445	-74935977	-	LTR7	LTR	ERV1	-2	448	1	4
1034	3494	58	0	7	chr10	58866880	58867331	-74930091	-	LTR7	LTR	ERV1	-2	448	1	4
1077	2415	97	133	13	chr10	64506819	64507214	-69290208	+	LTR7	LTR	ERV1	1	450	0	4
1123	1920	146	50	37	chr10	70625492	70625517	-63171905	+	LTR7	LTR	ERV1	1	24	-879	4
1123	2048	132	60	37	chr10	70625823	70626932	-63170490	+	LTR7	LTR	ERV1	1	903	0	4
1195	1769	110	91	12	chr10	79967702	79968032	-53829390	+	LTR7	LTR	ERV1	1	426	-38	4
1202	2165	73	203	8	chr10	80910388	80910748	-52886674	-	LTR7	LTR	ERV1	-2	448	1	4
1215	2738	78	111	8	chr10	82678185	82678587	-51118835	-	LTR7	LTR	ERV1	-1	449	1	4
1217	2945	105	2	35	chr10	82960542	82961005	-50836417	+	LTR7	LTR	ERV1	1	448	-2	4
1218	1596	131	219	8	chr10	83057507	83057877	-50739545	+	LTR7	LTR	ERV1	1	470	-1	4
1218	1810	136	182	19	chr10	83062990	83063365	-50734057	+	LTR7	LTR	ERV1	1	450	0	4
1221	2019	121	171	5	chr10	83429511	83429886	-50367536	-	LTR7	LTR	ERV1	0	450	1	4
1247	3305	51	2	187	chr10	86865050	86865600	-46931822	+	LTR7	LTR	ERV1	1	448	-2	5
1266	2702	93	118	5	chr10	89284719	89285118	-44512304	+	LTR7	LTR	ERV1	1	450	0	5
1266	2151	91	24	38	chr10	89290499	89290887	-44506535	+	LTR7	LTR	ERV1	1	439	-11	5
1266	2919	83	89	5	chr10	89329768	89330178	-44467244	-	LTR7	LTR	ERV1	-2	448	1	5
1272	3336	71	0	9	chr10	90081017	90081469	-43715953	-	LTR7	LTR	ERV1	-2	448	1	5
1272	3254	67	4	13	chr10	90086340	90086792	-43710630	-	LTR7	LTR	ERV1	-2	448	1	5
1274	2863	81	85	0	chr10	90384551	90384961	-43412461	+	LTR7	LTR	ERV1	1	448	-2	5
1277	3458	72	0	2	chr10	90807288	90807737	-42989685	+	LTR7	LTR	ERV1	1	448	-2	5
1277	3610	54	0	2	chr10	90812809	90813258	-42984164	+	LTR7	LTR	ERV1	1	448	-2	5
1281	2310	65	212	0	chr10	91301349	91301702	-42495720	-	LTR7	LTR	ERV1	-2	448	1	5
1281	2503	96	35	14	chr10	91306921	91307329	-42490093	-	LTR7	LTR	ERV1	-2	462	1	5
1311	2598	83	114	5	chr10	95229140	95229539	-38567883	+	LTR7	LTR	ERV1	1	448	-2	5
1311	3509	60	0	7	chr10	95231192	95231643	-38565779	+	LTR7	LTR	ERV1	1	448	-2	5
1357	3610	63	2	5	chr10	101201002	101201451	-32595971	-	LTR7	LTR	ERV1	-2	448	1	5
1374	2373	125	56	23	chr10	103520206	103520641	-30276781	-	LTR7	LTR	ERV1	0	450	1	5
1391	2049	115	187	5	chr10	105727636	105728004	-28069418	+	LTR7	LTR	ERV1	1	450	0	5
1391	1997	110	189	5	chr10	105733418	105733785	-28063637	+	LTR7	LTR	ERV1	1	450	0	5
1393	3454	58	4	9	chr10	106016739	106017189	-27780233	-	LTR7	LTR	ERV1	-2	448	1	5
1393	3455	60	2	9	chr10	106022647	106023098	-27774324	-	LTR7	LTR	ERV1	-2	448	1	5
1413	1621	129	45	11	chr10	108600535	108600816	-25196606	+	LTR7	LTR	ERV1	160	450	0	5
1420	825	65	0	0	chr10	109562757	109562864	-24234558	+	LTR7	LTR	ERV1	366	472	0	5
1420	2726	86	7	19	chr10	109567835	109568252	-24229170	+	LTR7	LTR	ERV1	1	412	-38	5
1473	2977	86	87	0	chr10	116480674	116481083	-17316339	+	LTR7	LTR	ERV1	1	448	-2	5
1473	3077	78	87	0	chr10	116486109	116486518	-17310904	+	LTR7	LTR	ERV1	1	448	-2	5
1490	1872	115	191	37	chr10	118701973	118702351	-15095071	+	LTR7	LTR	ERV1	1	450	0	5
1492	2534	120	56	23	chr10	118899916	118900344	-14897078	+	LTR7	LTR	ERV1	1	443	-7	5
1520	2421	77	187	3	chr10	122639303	122639670	-11157752	-	LTR7	LTR	ERV1	0	450	1	5
1537	2521	88	138	5	chr10	124800426	124800816	-8996606	+	LTR7	LTR	ERV1	1	450	0	5
585	1042	143	46	43	chr10_GL383545v1_alt	53801	54210	-125044	+	LTR7	LTR	ERV1	62	450	0	4
